page_name,locale,cms_id,override_id,text,section_name,source_object_path
home,en-us,52682,,Suggested languages,header,agoda.reactHeader.menuViewModel
home,en-us,52681,,All languages,header,agoda.reactHeader.menuViewModel
home,en-us,152637,,Language,header,agoda.reactHeader.menuViewModel
home,en-us,544360,,Language in {0,header,agoda.reactHeader.menuViewModel
home,en-us,351700,,Select your language,header,agoda.reactHeader.menuViewModel
home,en-us,92412,,Your past bookings have earned you {0,header,agoda.reactHeader.menuViewModel
home,en-us,92413,,Agoda,header,agoda.reactHeader.menuViewModel
home,en-us,105462,,Agoda,header,agoda.reactHeader.menuViewModel
home,en-us,92411,,VIP,header,agoda.reactHeader.menuViewModel
home,en-us,45417,417546,My Trips,header,agoda.reactHeader.menuViewModel
home,en-us,84376,,Property messages,header,agoda.reactHeader.menuViewModel
home,en-us,126481,,Cashback Rewards,header,agoda.reactHeader.menuViewModel
home,en-us,70036,,Saved properties list,header,agoda.reactHeader.menuViewModel
home,en-us,45419,,Reviews,header,agoda.reactHeader.menuViewModel
home,en-us,75353,,Refer-a-Friend,header,agoda.reactHeader.menuViewModel
home,en-us,59129,102085,PointsMAX,header,agoda.reactHeader.menuViewModel
home,en-us,366733,,AgodaWallet,header,agoda.reactHeader.menuViewModel
home,en-us,45420,,Profile,header,agoda.reactHeader.menuViewModel
home,en-us,71112,,My Account,header,agoda.reactHeader.menuViewModel
home,en-us,77044,,No password needed!,header,agoda.reactHeader.menuViewModel
home,en-us,73303,,Host,header,agoda.reactHeader.menuViewModel
home,en-us,3325,102016,Help center,header,agoda.reactHeader.menuViewModel
home,en-us,107154,,View points balance,header,agoda.reactHeader.menuViewModel
home,en-us,97789,,AgodaVIP,header,agoda.reactHeader.menuViewModel
home,en-us,188118,,Made on or after Mar 19,header,agoda.reactHeader.menuViewModel
home,en-us,152020,,Made before Mar 19,header,agoda.reactHeader.menuViewModel
home,en-us,153344,,Use a different card,header,agoda.reactHeader.menuViewModel
home,en-us,52647,101904,Sign in,header,agoda.reactHeader.menuViewModel
home,en-us,52648,101957,Create account,header,agoda.reactHeader.menuViewModel
home,en-us,145562,,Sign in / Sign up,header,agoda.reactHeader.menuViewModel
home,en-us,45397,,Sign out,header,agoda.reactHeader.menuViewModel
home,en-us,63966,102014,Sign in,header,agoda.reactHeader.menuViewModel
home,en-us,145558,,Save more with AgodaVIP {0,header,agoda.reactHeader.menuViewModel
home,en-us,145559,,Sign in and collect bookings towards VIP status to get more discounts and exclusive deals!,header,agoda.reactHeader.menuViewModel
home,en-us,145560,,Join AgodaVIP,header,agoda.reactHeader.menuViewModel
home,en-us,145561,,Special deals!,header,agoda.reactHeader.menuViewModel
home,en-us,49354,,Settings,header,agoda.reactHeader.menuViewModel
home,en-us,94911,101826,List your place,header,agoda.reactHeader.menuViewModel
home,en-us,95215,,List your place on Agoda,header,agoda.reactHeader.menuViewModel
home,en-us,94913,102088,Earn money to pay for your travel!,header,agoda.reactHeader.menuViewModel
home,en-us,95217,101823,List your place today,header,agoda.reactHeader.menuViewModel
home,en-us,100425,,In the past 24 hours,header,agoda.reactHeader.menuViewModel
home,en-us,99160,,Don't show this again.,header,agoda.reactHeader.menuViewModel
home,en-us,103288,,Booked on or before December 15,header,agoda.reactHeader.menuViewModel
home,en-us,112102,,<p>Please contact JAPANiCAN Customer Support to confirm your booking details.<a href=\u0022https://www.japanican.com/content/faq/?#6-1\u0022> >See more details</a></p>,header,agoda.reactHeader.menuViewModel
home,en-us,103292,,Booked on or after December 16,header,agoda.reactHeader.menuViewModel
home,en-us,103293,,Please check your booking confirmation email. You can easily access your booking from the link inside that email.,header,agoda.reactHeader.menuViewModel
home,en-us,103418,,or,header,agoda.reactHeader.menuViewModel
home,en-us,103417,,Close,header,agoda.reactHeader.menuViewModel
home,en-us,73926,,By signing in,header,agoda.reactHeader.menuViewModel
home,en-us,73927,,Terms of Use,header,agoda.reactHeader.menuViewModel
home,en-us,73928,,Privacy Policy,header,agoda.reactHeader.menuViewModel
home,en-us,155806,,Help,header,agoda.reactHeader.menuViewModel
home,en-us,224485,,Close,header,agoda.reactHeader.menuViewModel
home,en-us,325751,,海外旅行,header,agoda.reactHeader.menuViewModel
home,en-us,325750,,国内旅行,header,agoda.reactHeader.menuViewModel
home,en-us,332926,,Menu,header,agoda.reactHeader.menuViewModel
home,en-us,544549,,Travel menu,header,agoda.reactHeader.menuViewModel
home,en-us,337251,,1 item in cart,header,agoda.reactHeader.menuViewModel
home,en-us,337224,,{0,header,agoda.reactHeader.menuViewModel
home,en-us,337257,,Shopping cart,header,agoda.reactHeader.menuViewModel
home,en-us,356357,,Select price and currency,header,agoda.reactHeader.menuViewModel
home,en-us,564707,,Account Menu,header,agoda.reactHeader.menuViewModel
home,en-us,64933,,//mediaroom.agoda.com,header,agoda.reactHeader.menuViewModel
home,en-us,84838,,press,header,agoda.reactHeader.menuViewModel
home,en-us,84837,,blog,header,agoda.reactHeader.menuViewModel
home,en-us,64934,,//ycs.agoda.com,header,agoda.reactHeader.menuViewModel
home,en-us,64935,,//partners.agoda.com/index.html,header,agoda.reactHeader.menuViewModel
home,en-us,64932,,//careersatagoda.com,header,agoda.reactHeader.menuViewModel
home,en-us,137594,,/content/jyoken/,header,agoda.reactHeader.menuViewModel
home,en-us,337345,,/content/jyoken_kaigai/,header,agoda.reactHeader.menuViewModel
home,en-us,66323,,PRICE DISPLAY,header,agoda.reactHeader.menuViewModel
home,en-us,66326,,Base price per night,header,agoda.reactHeader.menuViewModel
home,en-us,66327,,Total price per night,header,agoda.reactHeader.menuViewModel
home,en-us,52444,101934,Suggested currencies,header,agoda.reactHeader.menuViewModel
home,en-us,52645,102019,Popular currencies,header,agoda.reactHeader.menuViewModel
home,en-us,52646,102070,All currencies,header,agoda.reactHeader.menuViewModel
home,en-us,316539,,You can adjust price settings here,header,agoda.reactHeader.menuViewModel
home,en-us,317119,,Total price for full stay,header,agoda.reactHeader.menuViewModel
home,en-us,523962,,Prices are shown in your selected currency. Payment currency may differ based on your payment selection,header,agoda.reactHeader.menuViewModel
home,en-us,539665,,Price display ({0,header,agoda.reactHeader.menuViewModel
home,en-us,539666,,Select your currency,header,agoda.reactHeader.menuViewModel
home,en-us,544361,,Price display in {0,header,agoda.reactHeader.menuViewModel
home,en-us,230135,237040,Site primary logo,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,238338,,Site secondary logo,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,98578,,Flight + Hotel,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,102224,,Bundle and save!,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,75379,102023,Hotels & Homes,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,277441,,Transport,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,99072,102116,New!,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,75380,101804,Flights,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,277443,,Buses,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,277442,,Trains,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,277444,,Ferries,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,78626,101803,Airport transfer,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,85241,101851,Car rentals,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,127972,565297,Activities,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,156115,,Coupons & Deals,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,298947,,eSIM,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,2085,,Travel Guides,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,320458,,Travel Itineraries,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105195,,Enter later,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105192,,Change,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105735,,Edit,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105194,,e.g. {0,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105190,,Link your account,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105193,,Membership Number,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105191,,Reward Program,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105196,,Save,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105189,,Search a reward program,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105188,,Link your rewards program to earn miles/points when making bookings on Agoda.,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105187,,Select your rewards program,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,105736,,Turn off,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,264443,,Invalid membership number,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,264787,,Clear,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,224485,,Close,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,69795,,+{0,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,67939,,reviews,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,67940,,Review,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,351135,,Skip to main content,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,70769,,Destinations you will love,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,70433,,Recent searches,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,70432,,Recently viewed properties,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,70434,,Still interested?,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,70435,,Your future searches will appear here.,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,85413,,RESUME SEARCH,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,52163,101849,Search,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,53928,102074,Most popular destinations,header_product_nav,agoda.reactHeader.logoAndLinksMenu
home,en-us,136595,,Traveling internationally? Get updated information on COVID-19 travel guidance and restrictions.,covid_banner,agoda.reactHeader.covidBanner
home,en-us,136596,,Learn more,covid_banner,agoda.reactHeader.covidBanner
home,en-us,69201,,{0,home_component,window.homePageParams.homeComponent
home,en-us,108288,,Not sure about your travel plans? Look for the EasyCancel badge to find hotels offering free cancellation on select rooms up to the day before check-in. See your chosen room's cancellation policy for more details.\,home_component,window.homePageParams.homeComponent
home,en-us,107822,,EasyCancel\,home_component,window.homePageParams.homeComponent
home,en-us,81907,,Exceptional\,home_component,window.homePageParams.homeComponent
home,en-us,81906,,Excellent\,home_component,window.homePageParams.homeComponent
home,en-us,81905,,Very good\,home_component,window.homePageParams.homeComponent
home,en-us,75207,,{0,home_component,window.homePageParams.homeComponent
home,en-us,75206,,{0,home_component,window.homePageParams.homeComponent
home,en-us,137206,108288,Not sure about your travel plans? Look for the EasyCancel badge to find hotels offering free cancellation on select rooms up to the day before check-in. See your chosen room's cancellation policy for more details.\,home_component,window.homePageParams.homeComponent
home,en-us,137208,107822,EasyCancel\,home_component,window.homePageParams.homeComponent
home,en-us,146563,,Going abroad? View the latest requirements for popular countries below.\,home_component,window.homePageParams.homeComponent
home,en-us,154147,,\,home_component,window.homePageParams.homeComponent
home,en-us,154148,,,home_component,window.homePageParams.homeComponent
home,en-us,301497,,Booking flights is currently unavailable from your location\,home_component,window.homePageParams.homeComponent
home,en-us,301498,,Due to regulations,home_component,window.homePageParams.homeComponent
home,en-us,301499,,Contact Us\,home_component,window.homePageParams.homeComponent
home,en-us,301500,,Booking rental cars is currently unavailable from your location\,home_component,window.homePageParams.homeComponent
home,en-us,301501,,Due to regulations,home_component,window.homePageParams.homeComponent
home,en-us,301502,,Contact Us\,home_component,window.homePageParams.homeComponent
home,en-us,301503,,Booking activities is currently unavailable from your location\,home_component,window.homePageParams.homeComponent
home,en-us,301504,,Due to regulations,home_component,window.homePageParams.homeComponent
home,en-us,301505,,Contact Us\,home_component,window.homePageParams.homeComponent
home,en-us,86365,,Agoda is part of the Booking Holdings family,agoda_numbers,agodaNumbers
home,en-us,85340,,Enabling the world's journeys,agoda_numbers,agodaNumbers
home,en-us,86324,,Agoda is part of the Booking Holdings family,agoda_numbers,agodaNumbers
home,en-us,86325,,Unique listings,agoda_numbers,agodaNumbers
home,en-us,85341,,2,agoda_numbers,agodaNumbers
home,en-us,85342,,hotels and homes with,agoda_numbers,agodaNumbers
home,en-us,86336,,7,agoda_numbers,agodaNumbers
home,en-us,86337,,destinations,agoda_numbers,agodaNumbers
home,en-us,86326,,Trusted by millions,agoda_numbers,agodaNumbers
home,en-us,85345,,100+ million,agoda_numbers,agodaNumbers
home,en-us,85346,,travelers from,agoda_numbers,agodaNumbers
home,en-us,85347,,200,agoda_numbers,agodaNumbers
home,en-us,85348,,countries and regions,agoda_numbers,agodaNumbers
home,en-us,86338,,Product support,agoda_numbers,agodaNumbers
home,en-us,86329,,40,agoda_numbers,agodaNumbers
home,en-us,86328,,languages supported,agoda_numbers,agodaNumbers
home,en-us,86335,,35,agoda_numbers,agodaNumbers
home,en-us,86327,,payment options,agoda_numbers,agodaNumbers
home,en-us,86330,,24/7 customer service,agoda_numbers,agodaNumbers
home,en-us,86331,,2,agoda_numbers,agodaNumbers
home,en-us,86332,,local agents in,agoda_numbers,agodaNumbers
home,en-us,86333,,53,agoda_numbers,agodaNumbers
home,en-us,86334,,worldwide offices,agoda_numbers,agodaNumbers
home,en-us,82250,,Back,agoda_numbers,agodaNumbers
home,en-us,249105,,Search for entire {0,agoda_numbers,agodaNumbers
home,en-us,130924,,Search by area,agoda_numbers,agodaNumbers
home,en-us,81907,,Exceptional,agoda_numbers,agodaNumbers
home,en-us,81906,,Excellent,agoda_numbers,agodaNumbers
home,en-us,81905,,Very good,agoda_numbers,agodaNumbers
home,en-us,75207,,{0,agoda_numbers,agodaNumbers
home,en-us,75206,,{0,agoda_numbers,agodaNumbers
home,en-us,265417,,{0,agoda_numbers,agodaNumbers
home,en-us,118449,,Featured homes recommended for you,featured_properties,featuredProperties
home,en-us,118450,,See more ({0,featured_properties,featuredProperties
home,en-us,66745,,Per night before taxes and fees,featured_properties,featuredProperties
home,en-us,87729,,See more,featured_properties,featuredProperties
home,en-us,67501,,Per night after taxes and fees,featured_properties,featuredProperties
home,en-us,41616,,Loading...,featured_properties,featuredProperties
home,en-us,134178,,Get 2X AgodaCash for your next trip,featured_properties,featuredProperties
home,en-us,134179,,Earn 2X more AgodaCash when you book at Agoda’s preferred hotels!,featured_properties,featuredProperties
home,en-us,125082,,Explore hotels,featured_properties,featuredProperties
home,en-us,133196,,Your recent searches,featured_properties,featuredProperties
home,en-us,133197,,{0,featured_properties,featuredProperties
home,en-us,133198,,{0,featured_properties,featuredProperties
home,en-us,133199,,{0,featured_properties,featuredProperties
home,en-us,133200,,{0,featured_properties,featuredProperties
home,en-us,133201,,{0,featured_properties,featuredProperties
home,en-us,133202,,{0,featured_properties,featuredProperties
home,en-us,141039,,Popular cities near you,featured_properties,featuredProperties
home,en-us,141040,,Popular destinations,featured_properties,featuredProperties
home,en-us,141263,,{0,vip_bar,vipBarTranslations
home,en-us,141264,,{0,vip_bar,vipBarTranslations
home,en-us,141831,,Status expires on {0,vip_bar,vipBarTranslations
home,en-us,141268,,More details,vip_bar,vipBarTranslations
home,en-us,112595,,10 bookings,vip_bar,vipBarTranslations
home,en-us,415893,,15 bookings,vip_bar,vipBarTranslations
home,en-us,107156,,2 bookings,vip_bar,vipBarTranslations
home,en-us,107157,,5 bookings,vip_bar,vipBarTranslations
home,en-us,141266,,Welcome back {0,vip_bar,vipBarTranslations
home,en-us,141267,,Every time you see the VIP badge,vip_bar,vipBarTranslations
home,en-us,141265,,Your bookings in the last 2 years:,vip_bar,vipBarTranslations
home,en-us,111402,,Platinum,vip_bar,vipBarTranslations
home,en-us,105446,,Gold,vip_bar,vipBarTranslations
home,en-us,105447,,Silver,vip_bar,vipBarTranslations
home,en-us,151736,,Bronze,vip_bar,vipBarTranslations
home,en-us,152531,,Every time you see VIP badge,vip_bar,vipBarTranslations
home,en-us,152532,,Welcome Agoda VIP Member,vip_bar,vipBarTranslations
home,en-us,224079,,Lifetime VIP,vip_bar,vipBarTranslations
home,en-us,415894,,Member,vip_bar,vipBarTranslations
home,en-us,410344,,Diamond,vip_bar,vipBarTranslations
home,en-us,522363,,Book {0,vip_bar,vipBarTranslations
home,en-us,522364,,Travel More,vip_bar,vipBarTranslations
home,en-us,522376,,Enjoy exclusive deals and benefits every time you book hotels,vip_bar,vipBarTranslations
home,en-us,158420,,Become a VIP member to save and earn more!,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,en-us,156114,,Sign up - it's free,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,en-us,158417,,Get up to 25% VIP discount,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,en-us,158418,,Free perks on select properties,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,en-us,158419,,Earn and redeem AgodaCash,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,en-us,156036,,Best price guarantee,loyalty_guest_banner,loyaltyGuestBannerTranslations
home,en-us,144883,,Hope you enjoyed your stay,pending_reviews_banner,pendingReviewsBanner
home,en-us,155807,,Rate your stay,pending_reviews_banner,pendingReviewsBanner
home,en-us,141213,,Submit your review,pending_reviews_banner,pendingReviewsBanner
home,en-us,144022,,{0,pending_reviews_banner,pendingReviewsBanner
home,en-us,144023,,{0,pending_reviews_banner,pendingReviewsBanner
home,en-us,144024,,{0,pending_reviews_banner,pendingReviewsBanner
home,en-us,144025,,{0,pending_reviews_banner,pendingReviewsBanner
home,en-us,146563,,Going abroad? View the latest requirements for popular countries below.,travel_restriction_banner,travelRestrictionBannerContainerTranslations
home,en-us,150436,,Accommodation Promotions,funnel_carousels,funnelCarouselsTranslations
home,en-us,150437,,Flights & Activities Promotions,funnel_carousels,funnelCarouselsTranslations
home,en-us,531144,,Properties we think you'll like,funnel_carousels,funnelCarouselsTranslations
home,en-us,177081,,View all,funnel_carousels,funnelCarouselsTranslations
home,en-us,483780,,View all accommodation promotion links,funnel_carousels,funnelCarouselsTranslations
home,en-us,265802,,Previous Accommodation Promotion,funnel_carousels,funnelCarouselsTranslations
home,en-us,265803,,Next Accommodation Promotion,funnel_carousels,funnelCarouselsTranslations
home,en-us,265804,,Previous Flights/Activities Promotion,funnel_carousels,funnelCarouselsTranslations
home,en-us,265805,,Next Flights/Activities Promotion,funnel_carousels,funnelCarouselsTranslations
home,en-us,531142,,Previous property,funnel_carousels,funnelCarouselsTranslations
home,en-us,531143,,Next property,funnel_carousels,funnelCarouselsTranslations
home,en-us,265806,,Accommodation Promotion {0,funnel_carousels,funnelCarouselsTranslations
home,en-us,265807,,Flights/Activities Promotion {0,funnel_carousels,funnelCarouselsTranslations
home,en-us,531141,,Properties we think you'll like,funnel_carousels,funnelCarouselsTranslations
home,en-us,152705,,Go to slide {0,funnel_carousels,funnelCarouselsTranslations
home,en-us,269908,,/deals,funnel_carousels,funnelCarouselsTranslations
home,en-us,308905,,{0,funnel_carousels,funnelCarouselsTranslations
home,en-us,350397,,Slide {0,funnel_carousels,funnelCarouselsTranslations
home,en-us,141191,,Stay longer and save more!,long_stay_banner,longStayPromotionBanner
home,en-us,141192,,Save up to 20% extra on stays longer than a week.,long_stay_banner,longStayPromotionBanner
home,en-us,141193,,Learn more,long_stay_banner,longStayPromotionBanner
home,en-us,141194,,Staying for 6 nights? Why not add 1 more night to your vacation and be eligible for larger discounts?,long_stay_banner,longStayPromotionBanner
home,en-us,141195,,Up to 20% Weekly discount,long_stay_banner,longStayPromotionBanner
home,en-us,141196,,Stay for 7 days and get up to 20% off,long_stay_banner,longStayPromotionBanner
home,en-us,141197,,Up to 30% 2-week discount,long_stay_banner,longStayPromotionBanner
home,en-us,141198,,Stay for 14 days and get up to 30% off,long_stay_banner,longStayPromotionBanner
home,en-us,141199,,Up to 40% monthly discount,long_stay_banner,longStayPromotionBanner
home,en-us,141200,,Stay for 28 days and get up to 40% off,long_stay_banner,longStayPromotionBanner
home,en-us,292902,,Trusted site powered by JTB,long_stay_banner,longStayPromotionBanner
home,en-us,291217,,JTB Corp. is a leader in the Japanese travel industry for over 110 years,long_stay_banner,longStayPromotionBanner
home,en-us,291218,,Trusted relationships with diverse accommodations across Japan,long_stay_banner,longStayPromotionBanner
home,en-us,291219,,Multilingual customer support from our staff in Japan,long_stay_banner,longStayPromotionBanner
home,en-us,53928,102074,Most popular destinations\,long_stay_banner,longStayPromotionBanner
home,en-us,75059,,Domestic\,long_stay_banner,longStayPromotionBanner
home,en-us,75060,,International\,long_stay_banner,longStayPromotionBanner
home,en-us,264441,,Previous\,long_stay_banner,longStayPromotionBanner
home,en-us,264442,,Next destination\,long_stay_banner,longStayPromotionBanner
home,en-us,111397,,Top destinations {0,long_stay_banner,longStayPromotionBanner
home,en-us,111398,,Popular destinations outside {0,long_stay_banner,longStayPromotionBanner
home,en-us,111399,,1 accommodation\,long_stay_banner,longStayPromotionBanner
home,en-us,111400,,{0,long_stay_banner,longStayPromotionBanner
home,en-us,308905,,{0,long_stay_banner,longStayPromotionBanner
home,en-us,350397,,Slide {0,long_stay_banner,longStayPromotionBanner
home,en-us,92412,,Your past bookings have earned you {0,long_stay_banner,longStayPromotionBanner
home,en-us,92413,,Agoda,long_stay_banner,longStayPromotionBanner
home,en-us,105462,,Agoda,long_stay_banner,longStayPromotionBanner
home,en-us,92411,,VIP,long_stay_banner,longStayPromotionBanner
home,en-us,410344,,Diamond,long_stay_banner,longStayPromotionBanner
home,en-us,411352,,VIP Diamond,long_stay_banner,longStayPromotionBanner
home,en-us,105982,,Best price guarantee,long_stay_banner,longStayPromotionBanner
home,en-us,105983,,Insider deals,long_stay_banner,longStayPromotionBanner
home,en-us,112596,,VIP deals up to 25% off,long_stay_banner,longStayPromotionBanner
home,en-us,113230,,Free breakfast and other perks on selected properties!,long_stay_banner,longStayPromotionBanner
home,en-us,415990,,Special Limited-Time Benefits,long_stay_banner,longStayPromotionBanner
home,en-us,415971,,Priority Customer Support,long_stay_banner,longStayPromotionBanner
home,en-us,224008,,Stay signed in?,long_stay_banner,longStayPromotionBanner
home,en-us,224009,,Your session expires in {0,long_stay_banner,longStayPromotionBanner
home,en-us,224181,,For your security,long_stay_banner,longStayPromotionBanner
home,en-us,224010,,Stay Signed In,long_stay_banner,longStayPromotionBanner
home,en-us,224011,,Log Out Now,long_stay_banner,longStayPromotionBanner
home,en-us,224182,,{0,long_stay_banner,longStayPromotionBanner
home,en-us,224183,,{0,long_stay_banner,longStayPromotionBanner
home,en-us,558769,,Extend session and close dialog,long_stay_banner,longStayPromotionBanner
home,en-us,535188,,Destination Cities,footer_seo_links,footerSeoLinksGroups
home,en-us,535192,,Asia,footer_seo_links,footerSeoLinksGroups
home,en-us,535202,,Bali Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554121,,/city/bali-id.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535203,,Bandung Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554122,,/city/bandung-id.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535204,,Bangkok Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554123,,/city/bangkok-th.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535205,,Boracay Island Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554124,,/city/boracay-island-ph.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535206,,Busan Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554125,,/city/busan-kr.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535207,,Cebu Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554126,,/city/cebu-ph.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535208,,Chiang Mai Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554127,,/city/chiang-mai-th.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535209,,Da Nang Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554128,,/city/da-nang-vn.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535210,,Fukuoka Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554129,,/city/fukuoka-jp.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535211,,Hanoi Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554130,,/city/hanoi-vn.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535212,,Hat Yai Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554131,,/city/hat-yai-th.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535213,,Ho Chi Minh City Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554132,,/city/ho-chi-minh-city-vn.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535214,,Hoi An Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554133,,/city/hoi-an-vn.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535215,,Hong Kong Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554134,,/city/hong-kong-hk.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535216,,Hua Hin Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554135,,/city/hua-hin-cha-am-th.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535217,,Hualien Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554136,,/city/hualien-tw.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535218,,Ipoh Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554137,,/city/ipoh-my.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535219,,Jakarta Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554138,,/city/jakarta-id.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535220,,Jeju Island Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554139,,/city/jeju-island-kr.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535221,,Johor Bahru Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554140,,/city/johor-bahru-my.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535222,,Kaohsiung Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554141,,/city/kaohsiung-tw.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535223,,Kota Kinabalu Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554142,,/city/kota-kinabalu-my.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535224,,Krabi Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554143,,/city/krabi-th.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535225,,Kuala Lumpur Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554144,,/city/kuala-lumpur-my.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535226,,Kuantan Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554145,,/city/kuantan-my.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535227,,Kyoto Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554146,,/city/kyoto-jp.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535228,,Macau Hotels,footer_seo_links,footerSeoLinksGroups
home,en-us,554147,,/city/macau-mo.html,footer_seo_links,footerSeoLinksGroups
home,en-us,535229,,Malacca Hotels,footer_seo_links,footerSeoLinksGroups
